attendance_id,emp_id,work_date,status
31874,532,1/14/2024,Present
31875,532,1/15/2024,Present
31876,532,1/16/2024,Absent
31877,532,1/17/2024,Absent
31878,532,1/18/2024,Present
31879,532,1/19/2024,Present
31880,532,1/20/2024,Present
31881,532,1/21/2024,Present
31882,532,1/22/2024,Present
31883,532,1/23/2024,Present
31884,532,1/24/2024,Absent
31885,532,1/25/2024,Absent
31886,532,1/26/2024,Present
31887,532,1/27/2024,Present
31888,532,1/28/2024,Present
31889,532,1/29/2024,Present
31890,532,1/30/2024,Present
31891,532,1/31/2024,Present
31892,532,2/1/2024,Present
31893,532,2/2/2024,Present
31894,532,2/3/2024,Present
31895,532,2/4/2024,Present
31896,532,2/5/2024,Leave
31897,532,2/6/2024,Present
31898,532,2/7/2024,Present
31899,532,2/8/2024,Present
31900,532,2/9/2024,Present
31901,532,2/10/2024,Present
31902,532,2/11/2024,Present
31903,532,2/12/2024,Present
31904,532,2/13/2024,Present
31905,532,2/14/2024,Present
31906,532,2/15/2024,Present
31907,532,2/16/2024,Present
31908,532,2/17/2024,Leave
31909,532,2/18/2024,Present
31910,532,2/19/2024,Present
31911,532,2/20/2024,Present
31912,532,2/21/2024,Present
31913,532,2/22/2024,Present
31914,532,2/23/2024,Present
31915,532,2/24/2024,Present
31916,532,2/25/2024,Present
31917,532,2/26/2024,Absent
31918,532,2/27/2024,Present
31919,532,2/28/2024,Absent
31920,532,2/29/2024,Present
31921,533,1/1/2024,Leave
31922,533,1/2/2024,Present
31923,533,1/3/2024,Present
31924,533,1/4/2024,Present
31925,533,1/5/2024,Leave
31926,533,1/6/2024,Present
31927,533,1/7/2024,Present
31928,533,1/8/2024,Absent
31929,533,1/9/2024,Present
31930,533,1/10/2024,Absent
31931,533,1/11/2024,Present
31932,533,1/12/2024,Present
31933,533,1/13/2024,Present
31934,533,1/14/2024,Present
31935,533,1/15/2024,Present
31936,533,1/16/2024,Present
31937,533,1/17/2024,Present
31938,533,1/18/2024,Present
31939,533,1/19/2024,Present
31940,533,1/20/2024,Absent
31941,533,1/21/2024,Present
31942,533,1/22/2024,Present
31943,533,1/23/2024,Present
31944,533,1/24/2024,Present
31945,533,1/25/2024,Absent
31946,533,1/26/2024,Present
31947,533,1/27/2024,Present
31948,533,1/28/2024,Present
31949,533,1/29/2024,Present
31950,533,1/30/2024,Present
31951,533,1/31/2024,Absent
31952,533,2/1/2024,Present
31953,533,2/2/2024,Present
31954,533,2/3/2024,Leave
31955,533,2/4/2024,Present
31956,533,2/5/2024,Present
31957,533,2/6/2024,Absent
31958,533,2/7/2024,Present
31959,533,2/8/2024,Present
31960,533,2/9/2024,Absent
31961,533,2/10/2024,Present
31962,533,2/11/2024,Present
31963,533,2/12/2024,Present
31964,533,2/13/2024,Present
31965,533,2/14/2024,Present
31966,533,2/15/2024,Present
31967,533,2/16/2024,Present
31968,533,2/17/2024,Present
31969,533,2/18/2024,Present
31970,533,2/19/2024,Present
31971,533,2/20/2024,Present
31972,533,2/21/2024,Absent
31973,533,2/22/2024,Present
31974,533,2/23/2024,Present
31975,533,2/24/2024,Present
31976,533,2/25/2024,Present
31977,533,2/26/2024,Present
31978,533,2/27/2024,Present
31979,533,2/28/2024,Present
31980,533,2/29/2024,Present
31981,534,1/1/2024,Present
31982,534,1/2/2024,Present
31983,534,1/3/2024,Present
31984,534,1/4/2024,Leave
31985,534,1/5/2024,Present
31986,534,1/6/2024,Present
31987,534,1/7/2024,Leave
31988,534,1/8/2024,Leave
31989,534,1/9/2024,Present
31990,534,1/10/2024,Absent
31991,534,1/11/2024,Leave
31992,534,1/12/2024,Present
31993,534,1/13/2024,Present
31994,534,1/14/2024,Present
31995,534,1/15/2024,Present
31996,534,1/16/2024,Present
31997,534,1/17/2024,Present
31998,534,1/18/2024,Present
31999,534,1/19/2024,Present
32000,534,1/20/2024,Present
32001,534,1/21/2024,Present
32002,534,1/22/2024,Present
32003,534,1/23/2024,Present
32004,534,1/24/2024,Present
32005,534,1/25/2024,Present
32006,534,1/26/2024,Present
32007,534,1/27/2024,Present
32008,534,1/28/2024,Absent
32009,534,1/29/2024,Present
32010,534,1/30/2024,Present
32011,534,1/31/2024,Present
32012,534,2/1/2024,Present
32013,534,2/2/2024,Present
32014,534,2/3/2024,Present
32015,534,2/4/2024,Present
32016,534,2/5/2024,Present
32017,534,2/6/2024,Present
32018,534,2/7/2024,Present
32019,534,2/8/2024,Present
32020,534,2/9/2024,Present
32021,534,2/10/2024,Present
32022,534,2/11/2024,Present
32023,534,2/12/2024,Leave
32024,534,2/13/2024,Absent
32025,534,2/14/2024,Present
32026,534,2/15/2024,Present
32027,534,2/16/2024,Leave
32028,534,2/17/2024,Present
32029,534,2/18/2024,Leave
32030,534,2/19/2024,Absent
32031,534,2/20/2024,Present
32032,534,2/21/2024,Present
32033,534,2/22/2024,Present
32034,534,2/23/2024,Present
32035,534,2/24/2024,Present
32036,534,2/25/2024,Present
32037,534,2/26/2024,Present
32038,534,2/27/2024,Present
32039,534,2/28/2024,Present
32040,534,2/29/2024,Present
32041,535,1/1/2024,Present
32042,535,1/2/2024,Leave
32043,535,1/3/2024,Present
32044,535,1/4/2024,Present
32045,535,1/5/2024,Absent
32046,535,1/6/2024,Absent
32047,535,1/7/2024,Present
32048,535,1/8/2024,Present
32049,535,1/9/2024,Present
32050,535,1/10/2024,Present
32051,535,1/11/2024,Leave
32052,535,1/12/2024,Present
32053,535,1/13/2024,Present
32054,535,1/14/2024,Present
32055,535,1/15/2024,Present
32056,535,1/16/2024,Present
32057,535,1/17/2024,Leave
32058,535,1/18/2024,Present
32059,535,1/19/2024,Absent
32060,535,1/20/2024,Present
32061,535,1/21/2024,Present
32062,535,1/22/2024,Present
32063,535,1/23/2024,Absent
32064,535,1/24/2024,Present
32065,535,1/25/2024,Leave
32066,535,1/26/2024,Present
32067,535,1/27/2024,Present
32068,535,1/28/2024,Present
32069,535,1/29/2024,Present
32070,535,1/30/2024,Present
32071,535,1/31/2024,Present
32072,535,2/1/2024,Present
32073,535,2/2/2024,Leave
32074,535,2/3/2024,Present
32075,535,2/4/2024,Leave
32076,535,2/5/2024,Leave
32077,535,2/6/2024,Present
32078,535,2/7/2024,Absent
32079,535,2/8/2024,Present
32080,535,2/9/2024,Present
32081,535,2/10/2024,Present
32082,535,2/11/2024,Present
32083,535,2/12/2024,Present
32084,535,2/13/2024,Present
32085,535,2/14/2024,Absent
32086,535,2/15/2024,Present
32087,535,2/16/2024,Leave
32088,535,2/17/2024,Present
32089,535,2/18/2024,Present
32090,535,2/19/2024,Present
32091,535,2/20/2024,Present
32092,535,2/21/2024,Present
32093,535,2/22/2024,Present
32094,535,2/23/2024,Absent
32095,535,2/24/2024,Present
32096,535,2/25/2024,Present
32097,535,2/26/2024,Present
32098,535,2/27/2024,Present
32099,535,2/28/2024,Absent
32100,535,2/29/2024,Present
32101,536,1/1/2024,Present
32102,536,1/2/2024,Present
32103,536,1/3/2024,Leave
32104,536,1/4/2024,Present
32105,536,1/5/2024,Present
32106,536,1/6/2024,Present
32107,536,1/7/2024,Present
32108,536,1/8/2024,Present
32109,536,1/9/2024,Present
32110,536,1/10/2024,Present
32111,536,1/11/2024,Present
32112,536,1/12/2024,Present
32113,536,1/13/2024,Present
32114,536,1/14/2024,Present
32115,536,1/15/2024,Present
32116,536,1/16/2024,Leave
32117,536,1/17/2024,Present
32118,536,1/18/2024,Absent
32119,536,1/19/2024,Leave
32120,536,1/20/2024,Present
32121,536,1/21/2024,Absent
32122,536,1/22/2024,Present
32123,536,1/23/2024,Present
32124,536,1/24/2024,Present
32125,536,1/25/2024,Leave
32126,536,1/26/2024,Absent
32127,536,1/27/2024,Absent
32128,536,1/28/2024,Present
32129,536,1/29/2024,Present
32130,536,1/30/2024,Present
32131,536,1/31/2024,Present
32132,536,2/1/2024,Present
32133,536,2/2/2024,Present
32134,536,2/3/2024,Present
32135,536,2/4/2024,Leave
32136,536,2/5/2024,Leave
32137,536,2/6/2024,Present
32138,536,2/7/2024,Present
32139,536,2/8/2024,Present
32140,536,2/9/2024,Present
32141,536,2/10/2024,Present
32142,536,2/11/2024,Present
32143,536,2/12/2024,Present
32144,536,2/13/2024,Absent
32145,536,2/14/2024,Present
32146,536,2/15/2024,Present
32147,536,2/16/2024,Present
32148,536,2/17/2024,Absent
32149,536,2/18/2024,Present
32150,536,2/19/2024,Absent
32151,536,2/20/2024,Present
32152,536,2/21/2024,Present
32153,536,2/22/2024,Present
32154,536,2/23/2024,Present
32155,536,2/24/2024,Absent
32156,536,2/25/2024,Present
32157,536,2/26/2024,Present
32158,536,2/27/2024,Present
32159,536,2/28/2024,Present
32160,536,2/29/2024,Present
32161,537,1/1/2024,Present
32162,537,1/2/2024,Present
32163,537,1/3/2024,Present
32164,537,1/4/2024,Present
32165,537,1/5/2024,Present
32166,537,1/6/2024,Absent
32167,537,1/7/2024,Present
32168,537,1/8/2024,Absent
32169,537,1/9/2024,Present
32170,537,1/10/2024,Absent
32171,537,1/11/2024,Absent
32172,537,1/12/2024,Present
32173,537,1/13/2024,Present
32174,537,1/14/2024,Present
32175,537,1/15/2024,Present
32176,537,1/16/2024,Present
32177,537,1/17/2024,Present
32178,537,1/18/2024,Present
32179,537,1/19/2024,Present
32180,537,1/20/2024,Present
32181,537,1/21/2024,Present
32182,537,1/22/2024,Present
32183,537,1/23/2024,Present
32184,537,1/24/2024,Present
32185,537,1/25/2024,Present
32186,537,1/26/2024,Present
32187,537,1/27/2024,Present
32188,537,1/28/2024,Present
32189,537,1/29/2024,Present
32190,537,1/30/2024,Present
32191,537,1/31/2024,Present
32192,537,2/1/2024,Absent
32193,537,2/2/2024,Present
32194,537,2/3/2024,Present
32195,537,2/4/2024,Present
32196,537,2/5/2024,Present
32197,537,2/6/2024,Present
32198,537,2/7/2024,Present
32199,537,2/8/2024,Leave
32200,537,2/9/2024,Present
32201,537,2/10/2024,Leave
32202,537,2/11/2024,Present
32203,537,2/12/2024,Present
32204,537,2/13/2024,Present
32205,537,2/14/2024,Present
32206,537,2/15/2024,Absent
32207,537,2/16/2024,Present
32208,537,2/17/2024,Leave
32209,537,2/18/2024,Absent
32210,537,2/19/2024,Present
32211,537,2/20/2024,Present
32212,537,2/21/2024,Present
32213,537,2/22/2024,Present
32214,537,2/23/2024,Present
32215,537,2/24/2024,Present
32216,537,2/25/2024,Present
32217,537,2/26/2024,Present
32218,537,2/27/2024,Present
32219,537,2/28/2024,Present
32220,537,2/29/2024,Present
32221,538,1/1/2024,Present
32222,538,1/2/2024,Present
32223,538,1/3/2024,Present
32224,538,1/4/2024,Present
32225,538,1/5/2024,Present
32226,538,1/6/2024,Absent
32227,538,1/7/2024,Leave
32228,538,1/8/2024,Present
32229,538,1/9/2024,Leave
32230,538,1/10/2024,Present
32231,538,1/11/2024,Present
32232,538,1/12/2024,Absent
32233,538,1/13/2024,Present
32234,538,1/14/2024,Present
32235,538,1/15/2024,Present
32236,538,1/16/2024,Present
32237,538,1/17/2024,Absent
32238,538,1/18/2024,Absent
32239,538,1/19/2024,Present
32240,538,1/20/2024,Present
32241,538,1/21/2024,Present
32242,538,1/22/2024,Present
32243,538,1/23/2024,Present
32244,538,1/24/2024,Present
32245,538,1/25/2024,Absent
32246,538,1/26/2024,Leave
32247,538,1/27/2024,Present
32248,538,1/28/2024,Absent
32249,538,1/29/2024,Present
32250,538,1/30/2024,Present
32251,538,1/31/2024,Present
32252,538,2/1/2024,Absent
32253,538,2/2/2024,Present
32254,538,2/3/2024,Present
32255,538,2/4/2024,Present
32256,538,2/5/2024,Present
32257,538,2/6/2024,Present
32258,538,2/7/2024,Present
32259,538,2/8/2024,Present
32260,538,2/9/2024,Present
32261,538,2/10/2024,Present
32262,538,2/11/2024,Present
32263,538,2/12/2024,Present
32264,538,2/13/2024,Present
32265,538,2/14/2024,Leave
32266,538,2/15/2024,Present
32267,538,2/16/2024,Absent
32268,538,2/17/2024,Present
32269,538,2/18/2024,Leave
32270,538,2/19/2024,Absent
32271,538,2/20/2024,Present
32272,538,2/21/2024,Present
32273,538,2/22/2024,Present
32274,538,2/23/2024,Present
32275,538,2/24/2024,Present
32276,538,2/25/2024,Present
32277,538,2/26/2024,Present
32278,538,2/27/2024,Present
32279,538,2/28/2024,Leave
32280,538,2/29/2024,Leave
32281,539,1/1/2024,Present
32282,539,1/2/2024,Present
32283,539,1/3/2024,Present
32284,539,1/4/2024,Present
32285,539,1/5/2024,Present
32286,539,1/6/2024,Present
32287,539,1/7/2024,Present
32288,539,1/8/2024,Present
32289,539,1/9/2024,Present
32290,539,1/10/2024,Present
32291,539,1/11/2024,Present
32292,539,1/12/2024,Present
32293,539,1/13/2024,Present
32294,539,1/14/2024,Present
32295,539,1/15/2024,Leave
32296,539,1/16/2024,Present
32297,539,1/17/2024,Present
32298,539,1/18/2024,Present
32299,539,1/19/2024,Absent
32300,539,1/20/2024,Present
32301,539,1/21/2024,Present
32302,539,1/22/2024,Present
32303,539,1/23/2024,Present
32304,539,1/24/2024,Present
32305,539,1/25/2024,Present
32306,539,1/26/2024,Present
32307,539,1/27/2024,Present
32308,539,1/28/2024,Present
32309,539,1/29/2024,Present
32310,539,1/30/2024,Present
32311,539,1/31/2024,Present
32312,539,2/1/2024,Leave
32313,539,2/2/2024,Leave
32314,539,2/3/2024,Present
32315,539,2/4/2024,Present
32316,539,2/5/2024,Present
32317,539,2/6/2024,Present
32318,539,2/7/2024,Absent
32319,539,2/8/2024,Present
32320,539,2/9/2024,Present
32321,539,2/10/2024,Present
32322,539,2/11/2024,Absent
32323,539,2/12/2024,Present
32324,539,2/13/2024,Present
32325,539,2/14/2024,Present
32326,539,2/15/2024,Present
32327,539,2/16/2024,Present
32328,539,2/17/2024,Present
32329,539,2/18/2024,Present
32330,539,2/19/2024,Present
32331,539,2/20/2024,Present
32332,539,2/21/2024,Present
32333,539,2/22/2024,Present
32334,539,2/23/2024,Present
32335,539,2/24/2024,Present
32336,539,2/25/2024,Present
32337,539,2/26/2024,Present
32338,539,2/27/2024,Present
32339,539,2/28/2024,Present
32340,539,2/29/2024,Present
32341,540,1/1/2024,Present
32342,540,1/2/2024,Present
32343,540,1/3/2024,Absent
32344,540,1/4/2024,Present
32345,540,1/5/2024,Present
32346,540,1/6/2024,Leave
32347,540,1/7/2024,Present
32348,540,1/8/2024,Present
32349,540,1/9/2024,Present
32350,540,1/10/2024,Absent
32351,540,1/11/2024,Present
32352,540,1/12/2024,Present
32353,540,1/13/2024,Absent
32354,540,1/14/2024,Present
32355,540,1/15/2024,Absent
32356,540,1/16/2024,Present
32357,540,1/17/2024,Present
32358,540,1/18/2024,Present
32359,540,1/19/2024,Present
32360,540,1/20/2024,Present
32361,540,1/21/2024,Present
32362,540,1/22/2024,Present
32363,540,1/23/2024,Present
32364,540,1/24/2024,Present
32365,540,1/25/2024,Present
32366,540,1/26/2024,Present
32367,540,1/27/2024,Absent
32368,540,1/28/2024,Present
32369,540,1/29/2024,Present
32370,540,1/30/2024,Present
32371,540,1/31/2024,Present
32372,540,2/1/2024,Present
32373,540,2/2/2024,Present
32374,540,2/3/2024,Present
32375,540,2/4/2024,Present
32376,540,2/5/2024,Present
32377,540,2/6/2024,Present
32378,540,2/7/2024,Present
32379,540,2/8/2024,Present
32380,540,2/9/2024,Present
32381,540,2/10/2024,Absent
32382,540,2/11/2024,Present
32383,540,2/12/2024,Present
32384,540,2/13/2024,Present
32385,540,2/14/2024,Present
32386,540,2/15/2024,Present
32387,540,2/16/2024,Present
32388,540,2/17/2024,Absent
32389,540,2/18/2024,Present
32390,540,2/19/2024,Present
32391,540,2/20/2024,Present
32392,540,2/21/2024,Present
32393,540,2/22/2024,Present
32394,540,2/23/2024,Present
32395,540,2/24/2024,Absent
32396,540,2/25/2024,Absent
32397,540,2/26/2024,Present
32398,540,2/27/2024,Present
32399,540,2/28/2024,Present
32400,540,2/29/2024,Present
32401,541,1/1/2024,Present
32402,541,1/2/2024,Present
32403,541,1/3/2024,Present
32404,541,1/4/2024,Absent
32405,541,1/5/2024,Present
32406,541,1/6/2024,Present
32407,541,1/7/2024,Present
32408,541,1/8/2024,Present
32409,541,1/9/2024,Absent
32410,541,1/10/2024,Present
32411,541,1/11/2024,Present
32412,541,1/12/2024,Present
32413,541,1/13/2024,Present
32414,541,1/14/2024,Present
32415,541,1/15/2024,Present
32416,541,1/16/2024,Present
32417,541,1/17/2024,Present
32418,541,1/18/2024,Present
32419,541,1/19/2024,Present
32420,541,1/20/2024,Absent
32421,541,1/21/2024,Present
32422,541,1/22/2024,Present
32423,541,1/23/2024,Present
32424,541,1/24/2024,Present
32425,541,1/25/2024,Present
32426,541,1/26/2024,Present
32427,541,1/27/2024,Present
32428,541,1/28/2024,Present
32429,541,1/29/2024,Present
32430,541,1/30/2024,Leave
32431,541,1/31/2024,Present
32432,541,2/1/2024,Present
32433,541,2/2/2024,Present
32434,541,2/3/2024,Present
32435,541,2/4/2024,Present
32436,541,2/5/2024,Present
32437,541,2/6/2024,Present
32438,541,2/7/2024,Present
32439,541,2/8/2024,Present
32440,541,2/9/2024,Present
32441,541,2/10/2024,Present
32442,541,2/11/2024,Present
32443,541,2/12/2024,Present
32444,541,2/13/2024,Absent
32445,541,2/14/2024,Absent
32446,541,2/15/2024,Absent
32447,541,2/16/2024,Present
32448,541,2/17/2024,Present
32449,541,2/18/2024,Leave
32450,541,2/19/2024,Absent
32451,541,2/20/2024,Leave
32452,541,2/21/2024,Present
32453,541,2/22/2024,Present
32454,541,2/23/2024,Present
32455,541,2/24/2024,Absent
32456,541,2/25/2024,Present
32457,541,2/26/2024,Present
32458,541,2/27/2024,Present
32459,541,2/28/2024,Present
32460,541,2/29/2024,Present
32461,542,1/1/2024,Absent
32462,542,1/2/2024,Absent
32463,542,1/3/2024,Present
32464,542,1/4/2024,Absent
32465,542,1/5/2024,Present
32466,542,1/6/2024,Present
32467,542,1/7/2024,Absent
32468,542,1/8/2024,Present
32469,542,1/9/2024,Present
32470,542,1/10/2024,Present
32471,542,1/11/2024,Absent
32472,542,1/12/2024,Present
32473,542,1/13/2024,Present
32474,542,1/14/2024,Present
32475,542,1/15/2024,Present
32476,542,1/16/2024,Present
32477,542,1/17/2024,Present
32478,542,1/18/2024,Present
32479,542,1/19/2024,Present
32480,542,1/20/2024,Absent
32481,542,1/21/2024,Present
32482,542,1/22/2024,Present
32483,542,1/23/2024,Present
32484,542,1/24/2024,Present
32485,542,1/25/2024,Present
32486,542,1/26/2024,Present
32487,542,1/27/2024,Present
32488,542,1/28/2024,Present
32489,542,1/29/2024,Present
32490,542,1/30/2024,Present
32491,542,1/31/2024,Present
32492,542,2/1/2024,Absent
32493,542,2/2/2024,Present
32494,542,2/3/2024,Present
32495,542,2/4/2024,Absent
32496,542,2/5/2024,Present
32497,542,2/6/2024,Leave
32498,542,2/7/2024,Present
32499,542,2/8/2024,Present
32500,542,2/9/2024,Present
32501,542,2/10/2024,Present
32502,542,2/11/2024,Absent
32503,542,2/12/2024,Present
32504,542,2/13/2024,Present
32505,542,2/14/2024,Present
32506,542,2/15/2024,Present
32507,542,2/16/2024,Present
32508,542,2/17/2024,Present
32509,542,2/18/2024,Present
32510,542,2/19/2024,Present
32511,542,2/20/2024,Present
32512,542,2/21/2024,Absent
32513,542,2/22/2024,Present
32514,542,2/23/2024,Present
32515,542,2/24/2024,Present
32516,542,2/25/2024,Present
32517,542,2/26/2024,Present
32518,542,2/27/2024,Present
32519,542,2/28/2024,Present
32520,542,2/29/2024,Present
32521,543,1/1/2024,Present
32522,543,1/2/2024,Leave
32523,543,1/3/2024,Present
32524,543,1/4/2024,Present
32525,543,1/5/2024,Leave
32526,543,1/6/2024,Present
32527,543,1/7/2024,Leave
32528,543,1/8/2024,Present
32529,543,1/9/2024,Present
32530,543,1/10/2024,Present
32531,543,1/11/2024,Leave
32532,543,1/12/2024,Leave
32533,543,1/13/2024,Present
32534,543,1/14/2024,Leave
32535,543,1/15/2024,Present
32536,543,1/16/2024,Present
32537,543,1/17/2024,Present
32538,543,1/18/2024,Present
32539,543,1/19/2024,Present
32540,543,1/20/2024,Present
32541,543,1/21/2024,Present
32542,543,1/22/2024,Present
32543,543,1/23/2024,Present
32544,543,1/24/2024,Present
32545,543,1/25/2024,Present
32546,543,1/26/2024,Present
32547,543,1/27/2024,Present
32548,543,1/28/2024,Present
32549,543,1/29/2024,Present
32550,543,1/30/2024,Present
32551,543,1/31/2024,Present
32552,543,2/1/2024,Present
32553,543,2/2/2024,Present
32554,543,2/3/2024,Leave
32555,543,2/4/2024,Present
32556,543,2/5/2024,Present
32557,543,2/6/2024,Leave
32558,543,2/7/2024,Present
32559,543,2/8/2024,Present
32560,543,2/9/2024,Present
32561,543,2/10/2024,Present
32562,543,2/11/2024,Present
32563,543,2/12/2024,Present
32564,543,2/13/2024,Absent
32565,543,2/14/2024,Present
32566,543,2/15/2024,Present
32567,543,2/16/2024,Present
32568,543,2/17/2024,Present
32569,543,2/18/2024,Present
32570,543,2/19/2024,Present
32571,543,2/20/2024,Present
32572,543,2/21/2024,Present
32573,543,2/22/2024,Present
32574,543,2/23/2024,Present
32575,543,2/24/2024,Present
32576,543,2/25/2024,Present
32577,543,2/26/2024,Present
32578,543,2/27/2024,Present
32579,543,2/28/2024,Present
32580,543,2/29/2024,Leave
32581,544,1/1/2024,Present
32582,544,1/2/2024,Present
32583,544,1/3/2024,Absent
32584,544,1/4/2024,Present
32585,544,1/5/2024,Present
32586,544,1/6/2024,Present
32587,544,1/7/2024,Leave
32588,544,1/8/2024,Present
32589,544,1/9/2024,Present
32590,544,1/10/2024,Present
32591,544,1/11/2024,Absent
32592,544,1/12/2024,Present
32593,544,1/13/2024,Present
32594,544,1/14/2024,Leave
32595,544,1/15/2024,Present
32596,544,1/16/2024,Present
32597,544,1/17/2024,Leave
32598,544,1/18/2024,Present
32599,544,1/19/2024,Present
32600,544,1/20/2024,Present
32601,544,1/21/2024,Present
32602,544,1/22/2024,Absent
32603,544,1/23/2024,Present
32604,544,1/24/2024,Leave
32605,544,1/25/2024,Present
32606,544,1/26/2024,Present
32607,544,1/27/2024,Present
32608,544,1/28/2024,Leave
32609,544,1/29/2024,Absent
32610,544,1/30/2024,Present
32611,544,1/31/2024,Leave
32612,544,2/1/2024,Present
32613,544,2/2/2024,Present
32614,544,2/3/2024,Absent
32615,544,2/4/2024,Present
32616,544,2/5/2024,Present
32617,544,2/6/2024,Absent
32618,544,2/7/2024,Present
32619,544,2/8/2024,Present
32620,544,2/9/2024,Present
32621,544,2/10/2024,Present
32622,544,2/11/2024,Present
32623,544,2/12/2024,Present
32624,544,2/13/2024,Absent
32625,544,2/14/2024,Present
32626,544,2/15/2024,Present
32627,544,2/16/2024,Present
32628,544,2/17/2024,Present
32629,544,2/18/2024,Present
32630,544,2/19/2024,Present
32631,544,2/20/2024,Present
32632,544,2/21/2024,Present
32633,544,2/22/2024,Present
32634,544,2/23/2024,Present
32635,544,2/24/2024,Present
32636,544,2/25/2024,Present
32637,544,2/26/2024,Absent
32638,544,2/27/2024,Present
32639,544,2/28/2024,Present
32640,544,2/29/2024,Present
32641,545,1/1/2024,Present
32642,545,1/2/2024,Present
32643,545,1/3/2024,Present
32644,545,1/4/2024,Absent
32645,545,1/5/2024,Absent
32646,545,1/6/2024,Present
32647,545,1/7/2024,Present
32648,545,1/8/2024,Present
32649,545,1/9/2024,Present
32650,545,1/10/2024,Present
32651,545,1/11/2024,Absent
32652,545,1/12/2024,Present
32653,545,1/13/2024,Present
32654,545,1/14/2024,Present
32655,545,1/15/2024,Present
32656,545,1/16/2024,Present
32657,545,1/17/2024,Present
32658,545,1/18/2024,Leave
32659,545,1/19/2024,Leave
32660,545,1/20/2024,Present
32661,545,1/21/2024,Present
32662,545,1/22/2024,Present
32663,545,1/23/2024,Present
32664,545,1/24/2024,Present
32665,545,1/25/2024,Present
32666,545,1/26/2024,Present
32667,545,1/27/2024,Present
32668,545,1/28/2024,Present
32669,545,1/29/2024,Present
32670,545,1/30/2024,Present
32671,545,1/31/2024,Present
32672,545,2/1/2024,Present
32673,545,2/2/2024,Present
32674,545,2/3/2024,Present
32675,545,2/4/2024,Absent
32676,545,2/5/2024,Present
32677,545,2/6/2024,Leave
32678,545,2/7/2024,Absent
32679,545,2/8/2024,Present
32680,545,2/9/2024,Present
32681,545,2/10/2024,Present
32682,545,2/11/2024,Present
32683,545,2/12/2024,Present
32684,545,2/13/2024,Present
32685,545,2/14/2024,Present
32686,545,2/15/2024,Present
32687,545,2/16/2024,Present
32688,545,2/17/2024,Present
32689,545,2/18/2024,Present
32690,545,2/19/2024,Present
32691,545,2/20/2024,Present
32692,545,2/21/2024,Present
32693,545,2/22/2024,Present
32694,545,2/23/2024,Present
32695,545,2/24/2024,Absent
32696,545,2/25/2024,Present
32697,545,2/26/2024,Present
32698,545,2/27/2024,Present
32699,545,2/28/2024,Present
32700,545,2/29/2024,Present
32701,546,1/1/2024,Present
32702,546,1/2/2024,Present
32703,546,1/3/2024,Present
32704,546,1/4/2024,Present
32705,546,1/5/2024,Present
32706,546,1/6/2024,Present
32707,546,1/7/2024,Present
32708,546,1/8/2024,Present
32709,546,1/9/2024,Leave
32710,546,1/10/2024,Present
32711,546,1/11/2024,Present
32712,546,1/12/2024,Present
32713,546,1/13/2024,Absent
32714,546,1/14/2024,Present
32715,546,1/15/2024,Present
32716,546,1/16/2024,Present
32717,546,1/17/2024,Present
32718,546,1/18/2024,Present
32719,546,1/19/2024,Present
32720,546,1/20/2024,Present
32721,546,1/21/2024,Present
32722,546,1/22/2024,Present
32723,546,1/23/2024,Present
32724,546,1/24/2024,Present
32725,546,1/25/2024,Present
32726,546,1/26/2024,Present
32727,546,1/27/2024,Present
32728,546,1/28/2024,Present
32729,546,1/29/2024,Present
32730,546,1/30/2024,Present
32731,546,1/31/2024,Absent
32732,546,2/1/2024,Absent
32733,546,2/2/2024,Present
32734,546,2/3/2024,Present
32735,546,2/4/2024,Present
32736,546,2/5/2024,Present
32737,546,2/6/2024,Present
32738,546,2/7/2024,Present
32739,546,2/8/2024,Present
32740,546,2/9/2024,Present
32741,546,2/10/2024,Present
32742,546,2/11/2024,Present
32743,546,2/12/2024,Present
32744,546,2/13/2024,Present
32745,546,2/14/2024,Present
32746,546,2/15/2024,Present
32747,546,2/16/2024,Leave
32748,546,2/17/2024,Present
32749,546,2/18/2024,Present
32750,546,2/19/2024,Present
32751,546,2/20/2024,Present
32752,546,2/21/2024,Absent
32753,546,2/22/2024,Present
32754,546,2/23/2024,Leave
32755,546,2/24/2024,Present
32756,546,2/25/2024,Absent
32757,546,2/26/2024,Present
32758,546,2/27/2024,Present
32759,546,2/28/2024,Present
32760,546,2/29/2024,Present
32761,547,1/1/2024,Present
32762,547,1/2/2024,Leave
32763,547,1/3/2024,Present
32764,547,1/4/2024,Present
32765,547,1/5/2024,Leave
32766,547,1/6/2024,Present
32767,547,1/7/2024,Present
32768,547,1/8/2024,Present
32769,547,1/9/2024,Present
32770,547,1/10/2024,Present
32771,547,1/11/2024,Present
32772,547,1/12/2024,Leave
32773,547,1/13/2024,Present
32774,547,1/14/2024,Present
32775,547,1/15/2024,Leave
32776,547,1/16/2024,Present
32777,547,1/17/2024,Present
32778,547,1/18/2024,Present
32779,547,1/19/2024,Present
32780,547,1/20/2024,Present
32781,547,1/21/2024,Absent
32782,547,1/22/2024,Present
32783,547,1/23/2024,Absent
32784,547,1/24/2024,Present
32785,547,1/25/2024,Present
32786,547,1/26/2024,Present
32787,547,1/27/2024,Present
32788,547,1/28/2024,Absent
32789,547,1/29/2024,Present
32790,547,1/30/2024,Present
32791,547,1/31/2024,Present
32792,547,2/1/2024,Present
32793,547,2/2/2024,Absent
